Ticker,Start_Date,End_Date,Observations,First_Close,Last_Close,Min_Close,Max_Close,Mean_Close,Median_Close,Std_Close,Mean_Daily_Return,Median_Daily_Return,Std_Daily_Return,Min_Daily_Return,Max_Daily_Return,Mean_Volatility,Max_Volatility,Latest_Volatility,Absolute_Price_Change,Pct_Price_Change,Latest_SMA_20,Latest_SMA_50,Latest_SMA_200,Trend_Signal
AAPL,2023-01-03,2024-12-30,1002,125.06999969482422,252.1999969482422,125.0199966430664,259.0199890136719,189.8257884560469,185.13999938964844,27.739292049280444,0.0014937665426602376,0.0016406711185806499,0.01345203010736267,-0.0481669985831521,0.0726491255904564,0.01305732813347851,0.0218189115825977,0.0102624132328884,127.12999725341797,1.0164707568851061,249.2679992675781,237.2945993041992,213.01954986572267,Bullish
MSFT,2023-01-03,2024-12-30,1002,239.5800018310547,424.8299865722656,222.3099975585937,467.55999755859375,367.23542925745187,377.4400024414063,61.83899980829205,0.0012481056685458495,0.0013810397710475,0.014283782369036352,-0.0605275766991132,0.0724347567962329,0.01377009499004358,0.0223076704305133,0.0126737480663621,185.24998474121094,0.7732280796618585,440.3039978027344,428.4827996826172,425.141149597168,Bullish
TSLA,2023-01-03,2024-12-30,1002,108.0999984741211,417.4100036621094,108.0999984741211,479.8599853515625,223.7124550337801,215.9900054931641,58.1381874710357,0.003368899708103854,0.0019800283315691497,0.03671304261945538,-0.1233460458940369,0.2191903507029042,0.03467710619510718,0.068895100489795,0.0416804331103436,309.3100051879883,2.8613321882889426,416.56750030517577,342.5202001953125,237.63595039367675,Bullish
